ID,Variant ID,Product ID,Variant Name,Product Name,Managed Variant,SKU,Stock,Choices,Media,Collections
95d11b3f-ed18-4171-be2c-7287e98f6b43-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,95d11b3f-ed18-4171-be2c-7287e98f6b43,BOQUILLA #45 PEQUEÑO,BOQUILLA #45 PEQUEÑO,FALSE,1000475,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_1b6057b032c0405c8449c844920905ec~mv2.jpg/file.jpg#originWidth=800&originHeight=800,"[""99476473-871e-4a4d-b9aa-c38af53f8903""]"
95fe66c2-54d7-4cee-a034-1d30ceb66454-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,95fe66c2-54d7-4cee-a034-1d30ceb66454,MASA QUEBRADA SAL,MASA QUEBRADA SAL,FALSE,1000241,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_52a7530682e1450c99fa6e8f25609b2a~mv2.jpg/file.jpg#originWidth=600&originHeight=449,"[""7469901d-738b-4959-8a12-947a4976e552""]"
9618e9b1-e024-4a5d-90fb-715af91b3112-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,9618e9b1-e024-4a5d-90fb-715af91b3112,CORTADOR. GALLETERO REDONDO  11 UNIDADES,CORTADOR. GALLETERO REDONDO  11 UNIDADES,FALSE,200414,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_fbaa72db63544e29b4754927a20a224a~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""475edfb1-f5c2-4537-a956-707982bd1231""]"
965187c2-242b-4f82-b938-6c12397ba70e-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,965187c2-242b-4f82-b938-6c12397ba70e,JUEGO DE BOQUILLAS,JUEGO DE BOQUILLAS,FALSE,300547,"{""trackQuantity"":true,""quantity"":118,""inStock"":true}",{},wix:image://v1/10c695_d3e957fb8a0a42069e1aca169551b50b~mv2.jpg/file.jpg#originWidth=1230&originHeight=1230,"[""63a1bbba-3cc2-42a6-a9f3-e68e004f54e5""]"
9683d01b-2cc7-46a3-8a4c-00bba4174936-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,9683d01b-2cc7-46a3-8a4c-00bba4174936,ARO REGULATORIO DE CORAZON,ARO REGULATORIO DE CORAZON,FALSE,142741,"{""trackQuantity"":true,""quantity"":35,""inStock"":true}",{},wix:image://v1/f87be6_add20896ef1144dca2fd2b140413178c~mv2.png/file.png#originWidth=734&originHeight=368,"[""898ed88d-ca1d-4ad1-8d23-8cbc1746548c"",""8da329dc-8ca1-cb7d-9a5a-9427636ab56b""]"
96a37688-27fb-4830-9512-1caecc35ff4e-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,96a37688-27fb-4830-9512-1caecc35ff4e,BOQUILLA #199 PEQUEÑO,BOQUILLA #199 PEQUEÑO,FALSE,1000555,"{""trackQuantity"":true,""quantity"":22,""inStock"":true}",{},wix:image://v1/6138ec_da068a2fc4964e86a4c122e8e56ed9fb~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""99476473-871e-4a4d-b9aa-c38af53f8903""]"
96dbe873-a4a8-fd88-9c3e-d2b60d56343b-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,96dbe873-a4a8-fd88-9c3e-d2b60d56343b,MOLDE DESMOLDABLE 26CM 2 FUNCIONES,MOLDE DESMOLDABLE 26CM 2 FUNCIONES,FALSE,5.79514E+11,"{""trackQuantity"":true,""quantity"":261,""inStock"":true}",{},wix:image://v1/6138ec_410b2624b8ca437d88acd26b4204aa9f~mv2.jpeg/file.jpg#originWidth=600&originHeight=600,[]
96fe529a-bd79-4f85-93dd-8fa64bf48a3a-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,96fe529a-bd79-4f85-93dd-8fa64bf48a3a,PEDESTAL TRICICLO PEQUEÑO BLANCO,PEDESTAL TRICICLO PEQUEÑO BLANCO,FALSE,1600842,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""9e1a748c-5215-46f3-a282-e229d90bc3cc""]"
972771ad-7645-4b1f-92cb-cdd8d4923bbd-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,972771ad-7645-4b1f-92cb-cdd8d4923bbd,BOQUILLA #99 PEQUEÑO,BOQUILLA #99 PEQUEÑO,FALSE,1000514,"{""trackQuantity"":true,""quantity"":6,""inStock"":true}",{},wix:image://v1/10c695_3c6a092abe6d494489a217e844516b24~mv2.png/file.png#originWidth=480&originHeight=480,"[""99476473-871e-4a4d-b9aa-c38af53f8903""]"
9728c6ae-6bda-474d-97df-dc2f7655b7c1-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,9728c6ae-6bda-474d-97df-dc2f7655b7c1,FALDITA PARA CUPCAKE #30,FALDITA PARA CUPCAKE #30,FALSE,142642,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""aa2acf94-63c8-47ff-b177-c59ed704851b"",""eb0c3dc9-cb45-0ec0-4df1-86766f29bb73""]"
972f1cda-f8fd-4350-9061-ff1083b109c9-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,972f1cda-f8fd-4350-9061-ff1083b109c9,MOLDE BALON,MOLDE BALON,FALSE,300737,"{""trackQuantity"":true,""quantity"":61,""inStock"":true}",{},wix:image://v1/10c695_9626d0241376493f99303a287f340181~mv2.jpg/file.jpg#originWidth=950&originHeight=950,"[""38c62aaf-1d9a-484a-a703-0b39b15b57dc"",""12ebca96-442f-543e-ed84-ed3eecbf1dc0""]"
974dd350-a3c7-3e1b-9197-fffb1ad10f48-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,974dd350-a3c7-3e1b-9197-fffb1ad10f48,FRUCTOSA 500g,FRUCTOSA 500g,FALSE,17011,"{""trackQuantity"":false,""inStock"":true}",{},wix:image://v1/6138ec_1b6b275facec458f94d5edf4edda4824~mv2.jpeg/file.jpg#originWidth=960&originHeight=1280,"[""717f19c5-5f66-4c93-ba31-5bc805d065a6""]"
9757b375-9cac-4c27-b082-7bfffab3d056-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,9757b375-9cac-4c27-b082-7bfffab3d056,ENCAJE FRANCÉS 29 DORADO 5 UNIDADES,ENCAJE FRANCÉS 29 DORADO 5 UNIDADES,FALSE,141235,"{""trackQuantity"":true,""quantity"":17,""inStock"":true}",{},wix:image://v1/9c9dca_3cc7dbc33a9648f1bdd098da27bb3b6d~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1""]"
97d86bff-a454-40d2-8532-a67bb12ee22e-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,97d86bff-a454-40d2-8532-a67bb12ee22e,TORTA FALSA LOCA REDONDA X4 UNIDADES,TORTA FALSA LOCA REDONDA X4 UNIDADES,FALSE,1600697,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""65c4abe1-e0ea-4d3f-bedb-235408142cff""]"
97e74a3d-4ed8-425f-bc43-36df7bad464f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,97e74a3d-4ed8-425f-bc43-36df7bad464f,BOQUILLA #1D GRANDE,BOQUILLA #1D GRANDE,FALSE,1000602,"{""trackQuantity"":true,""quantity"":-12,""inStock"":false}",{},wix:image://v1/10c695_80c94ffb2e0b43e6931f05a4e4715b4f~mv2.png/file.png#originWidth=310&originHeight=310,"[""03113bf5-02b8-4c76-b565-2c5d69bc92ee""]"
97e7aeef-7ed2-4f6d-9176-83ac2a600366-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,97e7aeef-7ed2-4f6d-9176-83ac2a600366,GRAGEA MIX NAVIDEÑA #10 300G,GRAGEA MIX NAVIDEÑA #10 300G,FALSE,10852,"{""trackQuantity"":true,""quantity"":15,""inStock"":true}",{},wix:image://v1/edc435_a63f2dbed4c240afa0794af498c2c9ec~mv2.png/file.png#originWidth=1080&originHeight=1080,"[""465f32e8-f902-4ad7-9533-1da3375b2313""]"
97fa34a2-bf77-4be5-ad90-27dc9760d231-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,97fa34a2-bf77-4be5-ad90-27dc9760d231,GORRO DE CHEF ADULTO EN TELA,GORRO DE CHEF ADULTO EN TELA,FALSE,4200385,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""9b9c9ea0-050d-47cc-938e-d71f2a34ee04""]"
985da72b-cb57-4a80-b234-8366e8a47821-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,985da72b-cb57-4a80-b234-8366e8a47821,CAJA CHOCOLATE 701,CAJA CHOCOLATE 701,FALSE,200701,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/9c9dca_bcc162b8112d44a5bdd157e8002c9668~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""11e0fe30-ddb8-4009-91b4-f0b098991753"",""12ebca96-442f-543e-ed84-ed3eecbf1dc0""]"
985f0b92-61a3-4e9e-85d3-8fe7cb166d8b-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,985f0b92-61a3-4e9e-85d3-8fe7cb166d8b,RODILLO CORTADOR PIZZA 5 UNIDADES BICICLETA,RODILLO CORTADOR PIZZA 5 UNIDADES BICICLETA,FALSE,10038,"{""trackQuantity"":true,""quantity"":24,""inStock"":true}",{},wix:image://v1/6138ec_1dffb9d7a93a4ff7af28dcd68c15631e~mv2.jpeg/file.jpg#originWidth=1000&originHeight=1000,"[""98669480-a351-4856-a0e9-fea69e519604""]"
98824bc3-6524-4d18-acdb-1569e72229f5-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98824bc3-6524-4d18-acdb-1569e72229f5,MOLDE POLICARBONATO CAMPANA,MOLDE POLICARBONATO CAMPANA,FALSE,200642,"{""trackQuantity"":true,""quantity"":59,""inStock"":true}",{},wix:image://v1/6138ec_382d41c3c65f419db46b06c24a2913bc~mv2.jpeg/file.jpg#originWidth=1000&originHeight=1000,"[""3a0ac8fe-d7e5-4a2f-8f8a-767ab9d38630""]"
98a60504-f16e-4f73-be53-03d9661c360c-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98a60504-f16e-4f73-be53-03d9661c360c,PEDESTAL PÀRA SECAR FLORES,PEDESTAL PÀRA SECAR FLORES,FALSE,43279,"{""trackQuantity"":true,""quantity"":9,""inStock"":true}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""9e1a748c-5215-46f3-a282-e229d90bc3cc""]"
98a6b222-c800-4f13-a63b-31b592b5bf71-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98a6b222-c800-4f13-a63b-31b592b5bf71,COLOR GEL NARANJA 270mL,COLOR GEL NARANJA 270mL,FALSE,7.50225E+12,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}",{},wix:image://v1/6138ec_a281df7f35d94939800e0415b0cd391f~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""67a7aab4-d0ca-4362-9748-78ac78df1b2e"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""922dcc35-10f1-5a22-2cd8-e4c51297f836""]"
98a8e563-f816-45b7-9278-9ef83cbd58b3-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98a8e563-f816-45b7-9278-9ef83cbd58b3,CORTADOR N. FLOR GRANDE LLANA 6 UNIDADES,CORTADOR N. FLOR GRANDE LLANA 6 UNIDADES,FALSE,12,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_38a60ffca5314df98638dab064e75b74~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""59d2a2ac-3d32-40f1-bffa-c1ac3b9100d2""]"
98e311ce-e273-44de-ab90-ca1fad3c3e0c-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98e311ce-e273-44de-ab90-ca1fad3c3e0c,ENCAJE FRANCÉS 03 BLANCO 3 UNIDADES,ENCAJE FRANCÉS 03 BLANCO 3 UNIDADES,FALSE,141290,"{""trackQuantity"":true,""quantity"":19,""inStock"":true}",{},wix:image://v1/10c695_3e874817791a4377b5ba8dfda1ed0e36~mv2.png/file.png#originWidth=390&originHeight=390,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
98f770f2-8b34-43b2-97ab-cf6de638084d-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,98f770f2-8b34-43b2-97ab-cf6de638084d,COLOR CHOCO COLOR VERDE PISTACHO,COLOR CHOCO COLOR VERDE PISTACHO,FALSE,7.50639E+12,"{""trackQuantity"":true,""quantity"":14,""inStock"":true}",{},wix:image://v1/6138ec_6415f31c03c143d98ce9f36b5cc2108c~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""db286f8f-510c-4edf-a9c7-67ad5a6473c3"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
